"id","advice","adviceLastChangedAt","bonus","bonusLastChangedAt","endReason","endReasonLastChangedAt","ended","endedLastChangedAt","exitStep","exitStepLastChangedAt","exitStepDone","exitStepDoneLastChangedAt","exitSurvey","exitSurveyLastChangedAt","gameID","gameIDLastChangedAt","intro","introLastChangedAt","introDone","introDoneLastChangedAt","participantID","participantIDLastChangedAt","participantIdentifier","participantIdentifierLastChangedAt","treatment","treatmentLastChangedAt","treatmentName","treatmentNameLastChangedAt","urlParams","urlParamsLastChangedAt","writtenPlan","writtenPlanLastChangedAt"
"01KFEJRM0CNFF8YTKCA6JC16CE","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-20T20:52:57.245695221Z",125,"2026-01-20T20:58:15.744944332Z","","","game ended","2026-01-20T20:58:47.574130804Z",1,"2026-01-20T20:59:43.466253089Z","","","{""adviceFollowed"":""Yes, I noticed when we chose the same ,we changed on the following round "",""partnerAdvice"":"""",""feedback"":""""}","2026-01-20T20:59:43.34876214Z","01KFEJ5C9822567XDA8A9QG0G3","2026-01-20T20:51:52.100219972Z",3,"2026-01-20T20:52:57.530691794Z","true","2026-01-20T20:54:52.438618313Z","01KFEJRJT6Q7WEQ4E79ET5BQT1","2026-01-20T20:50:27.468318835Z","67faaa664dba2831edb827c5 ","2026-01-20T20:50:27.468318835Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}","2026-01-20T20:50:27.498940973Z","CG_selfish","2026-01-20T20:50:27.498940973Z","{""PROLIFIC_PID"":""67faaa664dba2831edb827c5"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fea5cfbd1db2c24979b36""}","2026-01-20T20:50:28.096598263Z","{""plan"":""I will try to target the most paying spots inorder to earn more points ""}","2026-01-20T20:54:52.4560965Z"
"01KFEN5FXNPY52Q25YH9X08VBV","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-20T21:34:46.280492567Z",153,"2026-01-20T21:41:43.899169066Z","","","game ended","2026-01-20T21:42:15.154069341Z",1,"2026-01-20T21:43:34.385730234Z","","","{""adviceFollowed"":""yes I think so"",""partnerAdvice"":"""",""feedback"":""not really""}","2026-01-20T21:43:34.332517843Z","01KFEKHZJWCME2TD44SWFYQ3JK","2026-01-20T21:34:55.25519308Z",3,"2026-01-20T21:34:46.325243069Z","true","2026-01-20T21:35:42.746059564Z","01KFEN5EQM96208JP8J8PD9ZN8","2026-01-20T21:32:26.421324658Z","67d82a253c711ce2e4745113","2026-01-20T21:32:26.421324658Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T21:32:26.518781006Z","CG_cooperate","2026-01-20T21:32:26.518781006Z","{""PROLIFIC_PID"":""67d82a253c711ce2e4745113"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696ff3e6ee298ca112892537""}","2026-01-20T21:32:27.083787122Z","{""plan"":""try to not park in the same sport""}","2026-01-20T21:35:42.685370689Z"
"01KFEHBPM0QM8692M9NW91QBAJ","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-20T20:27:21.731211189Z",80,"2026-01-20T20:30:48.085301672Z","","","game ended","2026-01-20T20:31:12.150443737Z",1,"2026-01-20T20:31:51.199942953Z","","","{""adviceFollowed"":"""",""partnerAdvice"":""I have no clue, but probably to choose C for max earnings"",""feedback"":""""}","2026-01-20T20:31:51.193040748Z","01KFEHA1R32D8V3SKQA6BEDXA8","2026-01-20T20:27:55.751093036Z",3,"2026-01-20T20:27:21.726899678Z","true","2026-01-20T20:28:28.652316825Z","01KFEHBP35PYGDTT3RXH1J375J","2026-01-20T20:25:55.584766684Z","5f9822ed09bb3d07b22d6c8d","2026-01-20T20:25:55.584766684Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T20:25:55.600287444Z","noCG_selfish","2026-01-20T20:25:55.600287444Z","{""PROLIFIC_PID"":""5f9822ed09bb3d07b22d6c8d"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fe491b0ac97630eef8608""}","2026-01-20T20:25:55.883240767Z","{""plan"":""i will try to park on C or D to maximize potential earnings for both of us""}","2026-01-20T20:28:28.657565165Z"
"01KFEHYH6DP091MJE3KD0CRNR1","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-20T20:42:03.486608612Z",163,"2026-01-20T20:48:24.117092711Z","","","game ended","2026-01-20T20:48:47.631182407Z",1,"2026-01-20T20:50:06.431782089Z","","","{""adviceFollowed"":"""",""partnerAdvice"":"" likely received advice encouraging efficiency, such as aiming for the highest total payoff.\n"",""feedback"":""""}","2026-01-20T20:50:06.413977129Z","01KFEHAM45R1366856G6A2WGHZ","2026-01-20T20:42:25.711403333Z",3,"2026-01-20T20:42:03.888999804Z","true","2026-01-20T20:43:12.82681322Z","01KFEHYG0SFBH27X82B650GY61","2026-01-20T20:36:12.621458524Z","66912a96b8dba143ceba8276","2026-01-20T20:36:12.621458524Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T20:36:12.638650305Z","noCG_cooperate","2026-01-20T20:36:12.638650305Z","{""PROLIFIC_PID"":""66912a96b8dba143ceba8276"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fe6dbbe9ebbca10f86290""}","2026-01-20T20:36:13.198791185Z","{""plan"":""My plan is to aim for a coordinated outcome that balances fairness and efficiency. The most fair option is choosing the orange pair (A+B), since both players earn the same amount (20 MU each) if we succeed. While the purple pair (C+D) gives a higher total, it is uneven (29 vs. 17). To follow the advice, I will choose one of the orange spots, because it avoids collisions if my partner also thinks about fairness and it ensures equal payoffs for both of us. This way, we maximize our joint bonus while keeping the outcome balanced.""}","2026-01-20T20:43:12.814617884Z"
"01KFEM8JMB54JZHMPXSTXQAQHP","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-20T21:18:43.187993998Z",207,"2026-01-20T21:26:12.341018824Z","","","game ended","2026-01-20T21:26:24.06211016Z",1,"2026-01-20T21:26:44.820348634Z","","","{""adviceFollowed"":"""",""partnerAdvice"":""do whatever is best for you"",""feedback"":""""}","2026-01-20T21:26:44.764753527Z","01KFEKHXK7R8H3J1J8XZRRFJYB","2026-01-20T21:19:03.951759207Z",3,"2026-01-20T21:18:43.225480239Z","true","2026-01-20T21:19:08.64488254Z","01KFEM8JD9G20TS8VDHPSPZF6B","2026-01-20T21:16:38.923262687Z","63643728a38eaad0e7a70ee4","2026-01-20T21:16:38.923262687Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T21:16:38.998877198Z","noCG_selfish","2026-01-20T21:16:38.998877198Z","{""PROLIFIC_PID"":""63643728a38eaad0e7a70ee4"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696ff0a3e0f185c436316c62""}","2026-01-20T21:16:39.087515447Z","{""plan"":""try to pick a different spot from my partner""}","2026-01-20T21:19:08.586667338Z"
"01KFEMCPJ0592DB22F7648NKQD","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-20T21:21:39.950366993Z",175,"2026-01-20T21:30:49.098981826Z","","","game ended","2026-01-20T21:31:34.129218779Z",1,"2026-01-20T21:32:24.995671847Z","","","{""adviceFollowed"":"""",""partnerAdvice"":""He got some good advices"",""feedback"":""Non""}","2026-01-20T21:32:25.066964564Z","01KFEKPARRGKN060WSHP4MXPVN","2026-01-20T21:21:37.48589953Z",3,"2026-01-20T21:21:40.000543093Z","true","2026-01-20T21:22:15.910406592Z","01KFEMCN5Y1C43EYNZWHPMMR5E","2026-01-20T21:18:54.016936272Z","67ab17fc5fcbc2579ac3ad27","2026-01-20T21:18:54.016936272Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T21:18:54.094950934Z","noCG_selfish","2026-01-20T21:18:54.094950934Z","{""PROLIFIC_PID"":""67ab17fc5fcbc2579ac3ad27"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696ff0e00d51c307aa59d2be""}","2026-01-20T21:18:54.699486317Z","{""plan"":""Im going to go by my own plans""}","2026-01-20T21:22:15.854991762Z"
"01KFEMF0SBSYWZ1HCWC99ZE7MJ","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-20T21:25:13.437888737Z",71,"2026-01-20T21:34:32.625527612Z","","","game ended","2026-01-20T21:34:53.960884861Z",1,"2026-01-20T21:38:03.865119468Z","","","{""adviceFollowed"":""yes we both did what was best for us "",""partnerAdvice"":"""",""feedback"":""the earnings you not be mentioned during the game but after because my partner did not let the sport that is paying much go ""}","2026-01-20T21:38:03.586319268Z","01KFEKHZBEEPDRHKRQPWCS3SGH","2026-01-20T21:25:32.430955873Z",3,"2026-01-20T21:25:13.783531949Z","true","2026-01-20T21:27:09.974092807Z","01KFEMEMVCN1YFW5B49VTDNG6A","2026-01-20T21:20:10.02793595Z","65794b62e4bbf95a4f2c9f03","2026-01-20T21:20:10.02793595Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}","2026-01-20T21:20:10.523305446Z","CG_selfish","2026-01-20T21:20:10.523305446Z","{""PROLIFIC_PID"":""65794b62e4bbf95a4f2c9f03"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696ff09062a85b3c2a3ca349""}","2026-01-20T21:20:11.178784885Z","{""plan"":""Follow a pattern , If I chose yellow I will choose purple next , or repeating same color through out""}","2026-01-20T21:27:09.913681204Z"
"01KFEN3VF2KFDMCBF7BMJ0W416","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-20T21:34:06.311848222Z",186,"2026-01-20T21:41:43.899169066Z","","","game ended","2026-01-20T21:42:15.154069341Z",1,"2026-01-20T21:45:16.941413402Z","","","{""adviceFollowed"":""TO A CERTAIN EXTENT,YES I THINK THEY FOLLOWED"",""partnerAdvice"":"""",""feedback"":""""}","2026-01-20T21:45:16.866309327Z","01KFEKHZJWCME2TD44SWFYQ3JK","2026-01-20T21:34:55.25519308Z",3,"2026-01-20T21:34:06.375328157Z","true","2026-01-20T21:35:45.329641939Z","01KFEN3SGK8PRKK9CKZ190EBDV","2026-01-20T21:31:32.706962043Z","6112e38f811a9d11384fd173","2026-01-20T21:31:32.706962043Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T21:31:33.543385112Z","CG_cooperate","2026-01-20T21:31:33.543385112Z","{""PROLIFIC_PID"":""6112e38f811a9d11384fd173"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696ff3cd4ea9684a0434138a""}","2026-01-20T21:31:34.189032845Z","{""plan"":""I WILL CHOOSE THE SAME SPACES UNTIL MY PARTNER NOTICES THAT I AM NOT CHANGING SPOTS""}","2026-01-20T21:35:45.234869718Z"
"01KFEKEYRXZWJHM17WAW49T1GG","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-20T21:05:50.312859958Z",179,"2026-01-20T21:13:27.690372596Z","","","game ended","2026-01-20T21:13:51.670088415Z",1,"2026-01-20T21:14:47.565810396Z","","","{""adviceFollowed"":"""",""partnerAdvice"":""Learn your partner pattern"",""feedback"":""Learn your partners pattern ""}","2026-01-20T21:14:47.531987665Z","01KFEKHW2KQMM6E7GG18D0G9TT","2026-01-20T21:06:04.637034789Z",3,"2026-01-20T21:05:50.541994044Z","true","2026-01-20T21:06:36.919081178Z","01KFEKEXGH0CH4BQ4FM58W6FPJ","2026-01-20T21:02:39.389584907Z","6688cfb8d94a100faf640186","2026-01-20T21:02:39.389584907Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T21:02:39.426413439Z","noCG_cooperate","2026-01-20T21:02:39.426413439Z","{""PROLIFIC_PID"":""6688cfb8d94a100faf640186"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fecff9ed6f7a9c08e9374""}","2026-01-20T21:02:39.983883717Z","{""plan"":""Try to pick the same parking spot ""}","2026-01-20T21:06:36.94452833Z"
"01KFEM8T7TQADGVJ0QMJDZXZTY","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-20T21:17:48.006434181Z",121,"2026-01-20T21:23:55.165158628Z","","","game ended","2026-01-20T21:24:41.524102199Z",1,"2026-01-20T21:25:50.051448956Z","","","{""adviceFollowed"":"""",""partnerAdvice"":""try to see a pattern"",""feedback"":""""}","2026-01-20T21:25:49.995761977Z","01KFEKHX0GFP3226G2XP5V5QA7","2026-01-20T21:16:46.773372982Z",3,"2026-01-20T21:17:47.968985914Z","true","2026-01-20T21:18:12.394261248Z","01KFEM8SRYFEEGA73RN4M87PQV","2026-01-20T21:16:46.714732379Z","5f823478cab272361106d26a","2026-01-20T21:16:46.714732379Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T21:16:46.773372982Z","noCG_selfish","2026-01-20T21:16:46.773372982Z","{""PROLIFIC_PID"":""5f823478cab272361106d26a"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696ff08d9c8c515bf625bc8d""}","2026-01-20T21:16:46.957042238Z","{""plan"":""just try and be smart and fast, not follow a pattern""}","2026-01-20T21:18:12.433572933Z"
"01KFEMC66GX6VYABMARMTEQ575","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-20T21:19:50.131292102Z",117,"2026-01-20T21:26:03.820862558Z","","","game ended","2026-01-20T21:26:18.828243289Z",1,"2026-01-20T21:26:42.610554536Z","","","{""adviceFollowed"":"""",""partnerAdvice"":""pick the best for yourself"",""feedback"":""no""}","2026-01-20T21:26:42.552187027Z","01KFEKHZN529E42QD9METE3SFK","2026-01-20T21:20:14.651135794Z",3,"2026-01-20T21:19:50.188081933Z","true","2026-01-20T21:20:49.866605713Z","01KFEMC5RB1VPH0ZHF3Y9YYJ5J","2026-01-20T21:18:37.264903313Z","6952dfd747efd6d8555144ec","2026-01-20T21:18:37.264903313Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T21:18:37.332770757Z","noCG_selfish","2026-01-20T21:18:37.332770757Z","{""PROLIFIC_PID"":""6952dfd747efd6d8555144ec"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696ff1057ebe731e44755877""}","2026-01-20T21:18:37.497224228Z","{""plan"":""not gonna pick my best outcome, but one below""}","2026-01-20T21:20:49.936465925Z"
"01KFEHHMSX0QGW7JR1FS9J2AW6","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-20T20:30:36.645398015Z",95,"2026-01-20T20:33:27.89082571Z","","","game ended","2026-01-20T20:33:44.888650079Z",1,"2026-01-20T20:34:06.501055772Z","","","{""adviceFollowed"":""Pretty well, yes"",""partnerAdvice"":"""",""feedback"":""N/A""}","2026-01-20T20:34:06.493362466Z","01KFEHA1GDXTPSA0SX8CRPX47C","2026-01-20T20:29:10.854938892Z",3,"2026-01-20T20:30:36.651662845Z","true","2026-01-20T20:31:26.051875492Z","01KFEHHM54BK529DH8S47EAXHG","2026-01-20T20:29:10.333517439Z","68d56542f43a552639d2bb18","2026-01-20T20:29:10.333517439Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T20:29:10.854938892Z","CG_cooperate","2026-01-20T20:29:10.854938892Z","{""PROLIFIC_PID"":""68d56542f43a552639d2bb18"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fe50b8aa664c51f2cb163""}","2026-01-20T20:29:11.205709038Z","{""plan"":""Park first in C spot, then B spot ""}","2026-01-20T20:31:26.045569549Z"
"01KFEKF18JVGP7RPPBWJM1C6F5","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-20T21:04:48.113474814Z",303,"2026-01-20T21:09:40.766922614Z","","","game ended","2026-01-20T21:09:53.926152274Z",1,"2026-01-20T21:11:03.677422695Z","","","{""adviceFollowed"":""My partner worked out which one I was going to stay on and they picked the other one of the same colour. We then just carried on picking the same space. My partner was very good"",""partnerAdvice"":"""",""feedback"":""""}","2026-01-20T21:11:03.574787986Z","01KFEJ5E9BF1S7ZWGC98397B4G","2026-01-20T21:04:06.765028371Z",3,"2026-01-20T21:04:48.232913116Z","true","2026-01-20T21:05:37.729568486Z","01KFEKF0SYZ2E491TR1SHVQE53","2026-01-20T21:02:41.938604246Z","62fa76a8d6bb71d857185b66","2026-01-20T21:02:41.938604246Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T21:02:41.971434042Z","CG_cooperate","2026-01-20T21:02:41.971434042Z","{""PROLIFIC_PID"":""62fa76a8d6bb71d857185b66"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fed52285ae584f255ad13""}","2026-01-20T21:02:42.1785891Z","{""plan"":""I won't go for the highest in the hope my partner might. I'll pick a middle of the road payer""}","2026-01-20T21:05:37.619313395Z"
"01KFEHMDY2YXCAA0WMRPTSEKC9","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-20T20:33:16.120835817Z",118,"2026-01-20T20:38:40.344938199Z","","","game ended","2026-01-20T20:38:55.711563892Z",1,"2026-01-20T20:39:41.846991435Z","","","{""adviceFollowed"":"""",""partnerAdvice"":""I think my partner would've received similar advice to me, however it fell apart when we kept landing on the same space. I think we went randomly."",""feedback"":""""}","2026-01-20T20:39:41.838012136Z","01KFEHA1Z72TJ9J0QENR016CFN","2026-01-20T20:32:41.393519365Z",3,"2026-01-20T20:33:16.12798632Z","true","2026-01-20T20:34:26.0390133Z","01KFEHMD6WDAVSAT95Y6B00S3B","2026-01-20T20:30:41.602815237Z","565e944394730100114a9119","2026-01-20T20:30:41.602815237Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T20:30:41.616754741Z","noCG_cooperate","2026-01-20T20:30:41.616754741Z","{""PROLIFIC_PID"":""565e944394730100114a9119"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fe5c986fae9862ad30f62""}","2026-01-20T20:30:42.175742509Z","{""plan"":""I think my partner would go for C - so I will avoid it. I feel like a 20 MU bonus might be fair so I'll go with either A or B.""}","2026-01-20T20:34:26.03165935Z"
"01KFEHMXV04MY34HJYA33HA616","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-20T20:34:12.709739424Z",99,"2026-01-20T20:39:38.550303697Z","","","game ended","2026-01-20T20:39:58.449622876Z",1,"2026-01-20T20:40:51.177448892Z","","","{""adviceFollowed"":""Yes, I believe that strategically both followed the recommendations well."",""partnerAdvice"":"""",""feedback"":""""}","2026-01-20T20:40:51.163633968Z","01KFEHA1ZSVYK8DGYZZSV53FQM","2026-01-20T20:33:30.005997384Z",3,"2026-01-20T20:34:12.853765Z","true","2026-01-20T20:35:06.072036642Z","01KFEHMX8FEGQ89CDCBF31JS4F","2026-01-20T20:30:57.888495621Z","68154a8691e3db7697412808","2026-01-20T20:30:57.888495621Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}","2026-01-20T20:30:57.901161798Z","CG_selfish","2026-01-20T20:30:57.901161798Z","{""PROLIFIC_PID"":""68154a8691e3db7697412808"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fe5a1e9641876dde0bcd5""}","2026-01-20T20:30:58.21707129Z","{""plan"":""parking in different colored parking spaces""}","2026-01-20T20:35:06.064052305Z"
"01KFEHB2Z6PCQ5XRWRX0AQ3SH1","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-20T20:27:34.998095159Z",215,"2026-01-20T20:31:08.715426487Z","","","game ended","2026-01-20T20:31:17.798878887Z",1,"2026-01-20T20:31:53.557424941Z","","","{""adviceFollowed"":"""",""partnerAdvice"":""Choosing the best option for both players in a group."",""feedback"":""Nothing""}","2026-01-20T20:31:53.543657708Z","01KFEHA25NESP3C46R1STZWY67","2026-01-20T20:29:10.321605118Z",3,"2026-01-20T20:27:34.993388846Z","true","2026-01-20T20:29:12.833251911Z","01KFEHB2CWQ0TB569Y2N5J9PX3","2026-01-20T20:25:35.462988983Z","5c1ebfac38f2f000019c68f9","2026-01-20T20:25:35.462988983Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T20:25:35.476653605Z","noCG_selfish","2026-01-20T20:25:35.476653605Z","{""PROLIFIC_PID"":""5c1ebfac38f2f000019c68f9"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fe4a08aa08fed7961e690""}","2026-01-20T20:25:35.805444591Z","{""plan"":""Choose the color that gives me the most financial advantage and then choose a place in that color according to my partner's choices so as not to clash.""}","2026-01-20T20:29:12.827379864Z"
"01KFEHFSGA9RW2KQK679GQ5Q17","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-20T20:29:45.061737462Z",135,"2026-01-20T20:36:32.289097933Z","","","game ended","2026-01-20T20:36:57.519567446Z",1,"2026-01-20T20:37:51.649283293Z","","","{""adviceFollowed"":"""",""partnerAdvice"":""I think my partner may have received advice to choose a high-paying individual spot, such as C, rather than focusing on coordination. Their choices suggest they prioritized regular earnings over same-color coordination or collision avoidance."",""feedback"":""""}","2026-01-20T20:37:51.640554399Z","01KFEHA1GRK7A014NXTNRF457G","2026-01-20T20:28:09.628101154Z",3,"2026-01-20T20:29:45.055824559Z","true","2026-01-20T20:30:58.01264441Z","01KFEHFS3564DSJAWEA42FRH5J","2026-01-20T20:28:09.6100473Z","63e6378e04ade071ebf9ff9c","2026-01-20T20:28:09.6100473Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T20:28:09.628101154Z","noCG_cooperate","2026-01-20T20:28:09.628101154Z","{""PROLIFIC_PID"":""63e6378e04ade071ebf9ff9c"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fe51debf637fd0b00f44e""}","2026-01-20T20:28:09.845417591Z","{""plan"":""I plan to choose a parking spot that balances high potential earnings with a low risk of collision. I will try to coordinate on a same-color spot to earn the bonus while avoiding picking the exact same spot as my partner.""}","2026-01-20T20:30:58.018866207Z"
"01KFEJ99258GDSZYNA4N0ER3PR","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-20T20:43:41.07082917Z",90,"2026-01-20T20:47:51.857415059Z","","","game ended","2026-01-20T20:48:12.612643505Z",1,"2026-01-20T20:48:34.987553485Z","","","{""adviceFollowed"":""I don't know what afdvice my partner got"",""partnerAdvice"":"""",""feedback"":""inputting numbers were extremely laggy""}","2026-01-20T20:48:34.973643325Z","01KFEHAM3ZX2QFEZ4F28QFW79D","2026-01-20T20:43:57.060059831Z",3,"2026-01-20T20:43:41.207895868Z","true","2026-01-20T20:44:13.053535012Z","01KFEJ98GZV76QW53XZGS64N3Q","2026-01-20T20:42:04.741969609Z","55e04d4c3b268b00110294fe","2026-01-20T20:42:04.741969609Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T20:42:04.765100045Z","CG_cooperate","2026-01-20T20:42:04.765100045Z","{""PROLIFIC_PID"":""55e04d4c3b268b00110294fe"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fe86eb91841c862d72dcb""}","2026-01-20T20:42:05.041412368Z","{""plan"":""I'll just park in spot B every time""}","2026-01-20T20:44:13.041777278Z"
"01KFEHGGC977SV7QXMD0KQJ3VM","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-20T20:30:56.951983985Z",122,"2026-01-20T20:36:44.462445362Z","","","game ended","2026-01-20T20:37:02.572716067Z",1,"2026-01-20T20:37:44.97389966Z","","","{""adviceFollowed"":""Yes, but we both varied the parking slot when we realised that we would earn nothing if we both parked in the highest earning slot every time"",""partnerAdvice"":"""",""feedback"":""""}","2026-01-20T20:37:44.965047784Z","01KFEHA1GPSKM8FTTA039GX2FE","2026-01-20T20:28:33.046592317Z",3,"2026-01-20T20:30:56.946011629Z","true","2026-01-20T20:31:52.907958945Z","01KFEHGFYCD8W74HV96Z4QFQGZ","2026-01-20T20:28:33.033962072Z","595cd88562431800019d691a","2026-01-20T20:28:33.033962072Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}","2026-01-20T20:28:33.046592317Z","CG_selfish","2026-01-20T20:28:33.046592317Z","{""PROLIFIC_PID"":""595cd88562431800019d691a"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fe5039ed6f7a9c08e92aa""}","2026-01-20T20:28:33.274176121Z","{""plan"":""To park in the spot with highest earnings, whilst considering that my partner may also do the same.""}","2026-01-20T20:31:52.916129932Z"
"01KFEJPRKV9117XEB7P0YJ5NT5","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-20T20:51:21.509096248Z",174,"2026-01-20T20:54:29.13608675Z","","","game ended","2026-01-20T20:54:39.910814277Z",1,"2026-01-20T20:54:55.845363899Z","","","{""adviceFollowed"":"""",""partnerAdvice"":""I have no idea. They were all over the board to start."",""feedback"":""""}","2026-01-20T20:54:55.825735437Z","01KFEJ5DPFFD934S0E2GQ1B9RR","2026-01-20T20:51:17.929986315Z",3,"2026-01-20T20:51:21.491847514Z","true","2026-01-20T20:51:39.875899879Z","01KFEJPR871QZDBEFC0W82VHFZ","2026-01-20T20:49:26.651616637Z","5f820deb48cf2a31b3c31f21","2026-01-20T20:49:26.651616637Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T20:49:26.676260466Z","noCG_selfish","2026-01-20T20:49:26.676260466Z","{""PROLIFIC_PID"":""5f820deb48cf2a31b3c31f21"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fea35ee298ca112891e5a""}","2026-01-20T20:49:26.998896309Z","{""plan"":""I will park in C if possible. If my partner starts to go there, I'll move to D A or B""}","2026-01-20T20:51:39.860679155Z"
